,try_n,vulnerability_id,fix_commit_mean_sim,not_fix_commit_mean_sim,num_fix_commit,type
0,0,CVE-2015-1427,0.6871245410595425,0.23152987048312335,3,spacy
1,0,CVE-2015-1427,0.6871245460410819,0.15696961489742453,3,fasttext
2,0,CVE-2015-5531,0.7726663619802105,0.1784496635862347,1,spacy
3,0,CVE-2015-5531,0.7726664426370389,0.18442575780646986,1,fasttext
4,0,CVE-2019-7619,1.0,0.15459628535127698,1,spacy
5,0,CVE-2019-7619,1.0,0.5013284680783003,1,fasttext
6,0,CVE-2020-7009,1.0,0.27170496230583807,3,spacy
7,0,CVE-2020-7009,1.0,0.22852286631395105,3,fasttext
8,0,CVE-2020-7019,0.967254649733342,0.5227314853186419,3,spacy
9,0,CVE-2020-7019,1.0000000000000002,0.382214114949688,3,fasttext
10,0,CVE-2013-4152,0.6530571183192294,0.4952062674905528,1,spacy
11,0,CVE-2013-4152,0.6214915216799353,0.4680219978922018,1,fasttext
12,0,CVE-2013-6429,1.0,0.6183353799369494,2,spacy
13,0,CVE-2013-6429,0.9644289621924632,0.6623088258262924,2,fasttext
14,0,CVE-2013-7315,1.0,0.4841383053391654,1,spacy
15,0,CVE-2013-7315,1.0,0.5233246005481923,1,fasttext
16,0,CVE-2014-0054,1.0,0.6045128418915484,2,spacy
17,0,CVE-2014-0054,1.0,0.562484904525837,2,fasttext
18,0,CVE-2014-1904,0.9426882980512273,0.41326107772577697,2,spacy
19,0,CVE-2014-1904,0.9414774913090437,0.41430885697593234,2,fasttext
20,0,CVE-2014-3578,0.35718759140092954,0.2640844730118102,2,spacy
21,0,CVE-2014-3578,0.3571876529751805,0.28717082572328745,2,fasttext
22,0,CVE-2014-3625,0.9449012244327291,0.5988299665936451,3,spacy
23,0,CVE-2014-3625,0.9433105973052801,0.6430854130525355,3,fasttext
24,0,CVE-2015-0201,0.8591152904857832,0.20657981532141179,2,spacy
25,0,CVE-2015-0201,0.8591152868546214,0.38783461037076966,2,fasttext
26,0,CVE-2015-3192,1.0,0.2525245277614472,1,spacy
27,0,CVE-2015-3192,1.0,0.18955452201217216,1,fasttext
28,0,CVE-2016-5007,1.0,0.7180049680390951,1,spacy
29,0,CVE-2016-5007,1.0,0.6814193273382416,1,fasttext
30,0,CVE-2016-9878,0.9299344755016589,0.38418581322651213,3,spacy
31,0,CVE-2016-9878,0.9299344611416939,0.49477099528947804,3,fasttext
32,0,CVE-2018-11039,1.0,0.5994372575373033,2,spacy
33,0,CVE-2018-11039,1.0,0.6870004225242807,2,fasttext
34,0,CVE-2018-11040,0.9060303278205395,0.48907193430804313,2,spacy
35,0,CVE-2018-11040,0.9060303170829859,0.38595351812546036,2,fasttext
36,0,CVE-2018-1257,1.0,0.2262728152368405,2,spacy
37,0,CVE-2018-1257,1.0,0.32979410341344884,2,fasttext
38,0,CVE-2018-1270,0.31790809147068194,0.15016825149038812,3,spacy
39,0,CVE-2018-1270,0.5039844290196637,0.31780792726733786,3,fasttext
40,0,CVE-2018-1271,0.897809887706478,0.45146311911592707,7,spacy
41,0,CVE-2018-1271,0.8978098795908399,0.42230530235535924,7,fasttext
42,0,CVE-2018-1272,1.0,0.5174941183739965,2,spacy
43,0,CVE-2018-1272,1.0,0.3428670850494531,2,fasttext
44,0,CVE-2018-1275,0.2284186601723809,0.25669988016215584,2,spacy
45,0,CVE-2018-1275,0.43890792632798104,0.39607561637176075,2,fasttext
46,0,CVE-2018-15756,1.0,0.2789939647336242,3,spacy
47,0,CVE-2018-15756,1.0,0.4789836411655571,3,fasttext
48,0,CVE-2020-5397,1.0,0.23744968330179986,1,spacy
49,0,CVE-2020-5397,1.0,0.3354320609643829,1,fasttext
50,0,CVE-2020-5398,1.0,0.5713686895384325,1,spacy
51,0,CVE-2020-5398,1.0,0.3348182974166745,1,fasttext
52,0,CVE-2018-10237,1.0,0.2516954475727317,1,spacy
53,0,CVE-2018-10237,1.0,0.3673175744767743,1,fasttext
54,0,CVE-2016-2402,1.0,0.3530922212877132,3,spacy
55,0,CVE-2016-2402,1.0,0.32658015494627246,3,fasttext
56,0,CVE-2018-1000844,0.3689281080403053,0.17685528410332885,1,spacy
57,0,CVE-2018-1000844,0.7018767356927351,0.4836281008649148,1,fasttext
58,0,CVE-2018-1000850,1.0,0.8076860284275909,1,spacy
59,0,CVE-2018-1000850,1.0,0.4362969895620639,1,fasttext
60,0,CVE-2017-12612,0.7648499001001436,0.27132594328552595,6,spacy
61,0,CVE-2017-12612,0.8083203867135246,0.29649028227199337,6,fasttext
62,0,CVE-2020-9480,0.93520735773608,0.2507235222479377,2,spacy
63,0,CVE-2020-9480,0.8957198151406981,0.31413018002757026,2,fasttext
64,0,CVE-2014-0193,0.8389287183822443,0.42412558733948186,1,spacy
65,0,CVE-2014-0193,0.8389287340834082,0.3829661963460024,1,fasttext
66,0,CVE-2014-3488,1.0,0.4683310232980911,1,spacy
67,0,CVE-2014-3488,0.8773581636248258,0.590278421808456,1,fasttext
68,0,CVE-2016-4970,1.0,0.4984736335310643,2,spacy
69,0,CVE-2016-4970,1.0,0.48857871691385907,2,fasttext
70,0,CVE-2019-16869,0.8677720753342093,0.1757873978146547,2,spacy
71,0,CVE-2019-16869,0.8677720903080739,0.12241892509740471,2,fasttext
72,0,CVE-2019-20445,0.9966970334740488,0.09887248877095167,1,spacy
73,0,CVE-2019-20445,0.9966970323210128,0.31972006047764223,1,fasttext
74,0,CVE-2019-9512,1.0,0.12523124725471524,1,spacy
75,0,CVE-2019-9512,1.0,0.3726483011950953,1,fasttext
76,0,CVE-2019-9514,1.0,0.14722138552136022,1,spacy
77,0,CVE-2019-9514,1.0,0.09307919371868034,1,fasttext
78,0,CVE-2019-9515,1.0,0.13849952825987674,1,spacy
79,0,CVE-2019-9515,1.0,0.2984063310916447,1,fasttext
80,0,CVE-2019-9518,1.0,0.0960581340144354,1,spacy
81,0,CVE-2019-9518,1.0,0.16227666943203412,1,fasttext
82,0,CVE-2020-11612,1.0,0.4057299300841348,1,spacy
83,0,CVE-2020-11612,1.0,0.2584841842935521,1,fasttext
84,0,CVE-2020-7238,1.0,0.08821230515243644,1,spacy
85,0,CVE-2020-7238,1.0,0.3346419354786833,1,fasttext
86,0,CVE-2017-18349,1.0,0.6740174834403176,1,spacy
87,0,CVE-2017-18349,1.0,0.8563950328046244,1,fasttext
88,0,CVE-2017-12610,1.0,0.5391582258529639,3,spacy
89,0,CVE-2017-12610,1.0,0.5897342463334402,3,fasttext
90,0,CVE-2018-17196,1.0,0.4193824283220885,1,spacy
91,0,CVE-2018-17196,1.0,0.6648736298084259,1,fasttext
92,0,CVE-2019-12399,0.9776733927555912,0.5603723874088186,4,spacy
93,0,CVE-2019-12399,0.9776733927428722,0.5913589634001256,4,fasttext
94,0,CVE-2018-17297,0.8714687741457899,0.7306112397129308,3,spacy
95,0,CVE-2018-17297,0.875591499123225,0.6472926171113572,3,fasttext
96,0,CVE-2020-13921,1.0,0.8860244370447513,1,spacy
97,0,CVE-2020-13921,1.0000000000000002,0.4700495890842272,1,fasttext
98,0,CVE-2020-9483,1.0,0.19599841115790975,1,spacy
99,0,CVE-2020-9483,1.0,0.19599848654416965,1,fasttext
100,0,CVE-2020-1960,0.9956901047396237,0.36302891021359684,11,spacy
101,0,CVE-2020-1960,0.9962766516907325,0.3605786548095507,11,fasttext
102,0,CVE-2019-17572,1.0,1.0,1,spacy
103,0,CVE-2019-17572,1.0,0.21170580854860024,1,fasttext
104,0,CVE-2020-12480,0.9600292676452558,0.3220597609896497,1,spacy
105,0,CVE-2020-12480,0.960029371649632,0.3536427494541096,1,fasttext
106,0,CVE-2017-7669,0.9650059184089016,0.7142503191669246,2,spacy
107,0,CVE-2017-7669,0.979419604564748,0.721819091534556,2,fasttext
108,0,CVE-2018-11768,1.0,0.2968641321277136,1,spacy
109,0,CVE-2018-11768,1.0,0.34067540520026157,1,fasttext
110,0,CVE-2018-8009,1.0,0.5085474616176795,13,spacy
111,0,CVE-2018-8009,1.0,0.49197064704133603,13,fasttext
112,0,CVE-2018-12541,1.0,0.4219558574021913,1,spacy
113,0,CVE-2018-12541,1.0,0.7105792376667488,1,fasttext
114,0,CVE-2020-1958,0.8468820472521317,0.5824298946110741,1,spacy
115,0,CVE-2020-1958,0.9755470054216724,0.33681021115799165,1,fasttext
116,0,CVE-2018-11248,0.8864644178395089,0.6237496709064771,1,spacy
117,0,CVE-2018-11248,0.8583664170761196,0.7142069147315713,1,fasttext
118,0,CVE-2017-5637,1.0,0.3998345997085419,1,spacy
119,0,CVE-2017-5637,1.0,0.19024750575388338,1,fasttext
120,0,CVE-2019-0201,1.0,0.42075893495912514,3,spacy
121,0,CVE-2019-0201,1.0,0.3055418593988284,3,fasttext
122,0,CVE-2016-9177,1.0,0.8788618105221442,1,spacy
123,0,CVE-2016-9177,1.0,0.2933057632023703,1,fasttext
124,0,CVE-2018-9159,0.7384579578718358,0.8732846669344911,2,spacy
125,0,CVE-2018-9159,0.8200088212798344,0.8738399509652515,2,fasttext
126,1,CVE-2015-1427,0.6871245410595425,0.22356769509730356,3,spacy
127,1,CVE-2015-1427,0.6871245460410819,0.1582371211269105,3,fasttext
128,1,CVE-2015-5531,0.7726663619802105,0.2413093985870116,1,spacy
129,1,CVE-2015-5531,0.7726664426370389,0.42050231643134817,1,fasttext
130,1,CVE-2019-7619,1.0,0.3339247699972536,1,spacy
131,1,CVE-2019-7619,1.0,0.4020617896183134,1,fasttext
132,1,CVE-2020-7009,1.0,0.3787356975827651,3,spacy
133,1,CVE-2020-7009,1.0,0.26865443848804477,3,fasttext
134,1,CVE-2020-7019,0.967254649733342,0.26943900192073117,3,spacy
135,1,CVE-2020-7019,1.0000000000000002,0.5197662979306081,3,fasttext
136,1,CVE-2013-4152,0.6530571183192294,0.6648502139579783,1,spacy
137,1,CVE-2013-4152,0.6214915216799353,0.3583200414709393,1,fasttext
138,1,CVE-2013-6429,1.0,0.5935339140310661,2,spacy
139,1,CVE-2013-6429,0.9644289621924632,0.581330569118273,2,fasttext
140,1,CVE-2013-7315,1.0,0.6130135178810969,1,spacy
141,1,CVE-2013-7315,1.0,0.5452494377661864,1,fasttext
142,1,CVE-2014-0054,1.0,0.5746081867583182,2,spacy
143,1,CVE-2014-0054,1.0,0.5450476323089775,2,fasttext
144,1,CVE-2014-1904,0.9426882980512273,0.4464755112303587,2,spacy
145,1,CVE-2014-1904,0.9414774913090437,0.546646389496251,2,fasttext
146,1,CVE-2014-3578,0.35718759140092954,0.33562884627930756,2,spacy
147,1,CVE-2014-3578,0.3571876529751805,0.35927681016193097,2,fasttext
148,1,CVE-2014-3625,0.9449012244327291,0.6172301460587843,3,spacy
149,1,CVE-2014-3625,0.9433105973052801,0.6339699697918871,3,fasttext
150,1,CVE-2015-0201,0.8591152904857832,0.32745877145521135,2,spacy
151,1,CVE-2015-0201,0.8591152868546214,0.21082883078040324,2,fasttext
152,1,CVE-2015-3192,1.0,0.3169560250424765,1,spacy
153,1,CVE-2015-3192,1.0,0.13157077823923613,1,fasttext
154,1,CVE-2016-5007,1.0,0.6946628056150538,1,spacy
155,1,CVE-2016-5007,1.0,0.27959835258111626,1,fasttext
156,1,CVE-2016-9878,0.9299344755016589,0.6725686596170787,3,spacy
157,1,CVE-2016-9878,0.9299344611416939,0.29082495817113174,3,fasttext
158,1,CVE-2018-11039,1.0,0.5297462413989792,2,spacy
159,1,CVE-2018-11039,1.0,0.46269227784293127,2,fasttext
160,1,CVE-2018-11040,0.9060303278205395,0.47583572325469675,2,spacy
161,1,CVE-2018-11040,0.9060303170829859,0.32916342598732773,2,fasttext
162,1,CVE-2018-1257,1.0,0.2504758328389251,2,spacy
163,1,CVE-2018-1257,1.0,0.24681994844515756,2,fasttext
164,1,CVE-2018-1270,0.31790809147068194,0.14833499464164088,3,spacy
165,1,CVE-2018-1270,0.5039844290196637,0.3284768583638885,3,fasttext
166,1,CVE-2018-1271,0.897809887706478,0.49674835641178977,7,spacy
167,1,CVE-2018-1271,0.8978098795908399,0.4092026932992643,7,fasttext
168,1,CVE-2018-1272,1.0,0.38401802405726104,2,spacy
169,1,CVE-2018-1272,1.0,0.2801214828973368,2,fasttext
170,1,CVE-2018-1275,0.2284186601723809,0.5516426461895777,2,spacy
171,1,CVE-2018-1275,0.43890792632798104,0.27657204269875607,2,fasttext
172,1,CVE-2018-15756,1.0,0.38873767361026706,3,spacy
173,1,CVE-2018-15756,1.0,0.4001779343180661,3,fasttext
174,1,CVE-2020-5397,1.0,0.2498091356552039,1,spacy
175,1,CVE-2020-5397,1.0,0.2101287854774776,1,fasttext
176,1,CVE-2020-5398,1.0,0.14700507462188273,1,spacy
177,1,CVE-2020-5398,1.0,0.7182714236291805,1,fasttext
178,1,CVE-2018-10237,1.0,0.18294063050594056,1,spacy
179,1,CVE-2018-10237,1.0,0.2224760313273667,1,fasttext
180,1,CVE-2016-2402,1.0,0.38306468747698297,3,spacy
181,1,CVE-2016-2402,1.0,0.4203977135847854,3,fasttext
182,1,CVE-2018-1000844,0.3689281080403053,0.017772025060293073,1,spacy
183,1,CVE-2018-1000844,0.7018767356927351,0.21007709699752564,1,fasttext
184,1,CVE-2018-1000850,1.0,0.105995983541056,1,spacy
185,1,CVE-2018-1000850,1.0,0.5452714529482692,1,fasttext
186,1,CVE-2017-12612,0.7648499001001436,0.24887348665173215,6,spacy
187,1,CVE-2017-12612,0.8083203867135246,0.3411943312224637,6,fasttext
188,1,CVE-2020-9480,0.93520735773608,0.3434025675617835,2,spacy
189,1,CVE-2020-9480,0.8957198151406981,0.2988486685986371,2,fasttext
190,1,CVE-2014-0193,0.8389287183822443,0.1589794401460613,1,spacy
191,1,CVE-2014-0193,0.8389287340834082,0.1317258901313288,1,fasttext
192,1,CVE-2014-3488,1.0,0.2600757231373661,1,spacy
193,1,CVE-2014-3488,0.8773581636248258,0.5829548541280725,1,fasttext
194,1,CVE-2016-4970,1.0,0.5323458121631501,2,spacy
195,1,CVE-2016-4970,1.0,0.44956116875012714,2,fasttext
196,1,CVE-2019-16869,0.8677720753342093,0.19442797157114122,2,spacy
197,1,CVE-2019-16869,0.8677720903080739,0.08948078401502546,2,fasttext
198,1,CVE-2019-20445,0.9966970334740488,0.15736584090965344,1,spacy
199,1,CVE-2019-20445,0.9966970323210128,0.5184241332580879,1,fasttext
200,1,CVE-2019-9512,1.0,0.19347587326200244,1,spacy
201,1,CVE-2019-9512,1.0,0.12523125647646538,1,fasttext
202,1,CVE-2019-9514,1.0,0.16081465962505906,1,spacy
203,1,CVE-2019-9514,1.0,0.3392463522486403,1,fasttext
204,1,CVE-2019-9515,1.0,0.15653858232770868,1,spacy
205,1,CVE-2019-9515,1.0,0.5028689045386351,1,fasttext
206,1,CVE-2019-9518,1.0,0.20591944428485853,1,spacy
207,1,CVE-2019-9518,1.0,0.8341051949962819,1,fasttext
208,1,CVE-2020-11612,1.0,0.3941750542902147,1,spacy
209,1,CVE-2020-11612,1.0,0.06638127255392623,1,fasttext
210,1,CVE-2020-7238,1.0,0.4973950600780232,1,spacy
211,1,CVE-2020-7238,1.0,0.37945681899590383,1,fasttext
212,1,CVE-2017-18349,1.0,0.8563949926645646,1,spacy
213,1,CVE-2017-18349,1.0,0.6740174028806574,1,fasttext
214,1,CVE-2017-12610,1.0,0.5879944903422806,3,spacy
215,1,CVE-2017-12610,1.0,0.4827554540501701,3,fasttext
216,1,CVE-2018-17196,1.0,0.4316496767074435,1,spacy
217,1,CVE-2018-17196,1.0,0.6648736298084259,1,fasttext
218,1,CVE-2019-12399,0.9776733927555912,0.6077137575809107,4,spacy
219,1,CVE-2019-12399,0.9776733927428722,0.6808749437332153,4,fasttext
220,1,CVE-2018-17297,0.8714687741457899,0.7043945754507382,3,spacy
221,1,CVE-2018-17297,0.875591499123225,0.7249362651026395,3,fasttext
222,1,CVE-2020-13921,1.0,0.16035069453346684,1,spacy
223,1,CVE-2020-13921,1.0000000000000002,0.117425263731802,1,fasttext
224,1,CVE-2020-9483,1.0,0.19599841115790975,1,spacy
225,1,CVE-2020-9483,1.0,0.3006882700461587,1,fasttext
226,1,CVE-2020-1960,0.9956901047396237,0.28545145785645404,11,spacy
227,1,CVE-2020-1960,0.9962766516907325,0.3743716939625532,11,fasttext
228,1,CVE-2019-17572,1.0,0.627317615496194,1,spacy
229,1,CVE-2019-17572,1.0,0.5987640566348544,1,fasttext
230,1,CVE-2020-12480,0.9600292676452558,0.41635942868202797,1,spacy
231,1,CVE-2020-12480,0.960029371649632,0.4163593854075147,1,fasttext
232,1,CVE-2017-7669,0.9650059184089016,0.5555329763922999,2,spacy
233,1,CVE-2017-7669,0.979419604564748,0.6009116796890278,2,fasttext
234,1,CVE-2018-11768,1.0,0.21034743746518414,1,spacy
235,1,CVE-2018-11768,1.0,0.36949421297949786,1,fasttext
236,1,CVE-2018-8009,1.0,0.48058889672025285,13,spacy
237,1,CVE-2018-8009,1.0,0.49155960131031046,13,fasttext
238,1,CVE-2018-12541,1.0,0.9448876032958816,1,spacy
239,1,CVE-2018-12541,1.0,1.0,1,fasttext
240,1,CVE-2020-1958,0.8468820472521317,0.2375490677508931,1,spacy
241,1,CVE-2020-1958,0.9755470054216724,0.11695795412651845,1,fasttext
242,1,CVE-2018-11248,0.8864644178395089,0.6922327614198007,1,spacy
243,1,CVE-2018-11248,0.8583664170761196,0.7142069147315713,1,fasttext
244,1,CVE-2017-5637,1.0,0.24796705616598405,1,spacy
245,1,CVE-2017-5637,1.0,0.17682414071138886,1,fasttext
246,1,CVE-2019-0201,1.0,0.28283727478272364,3,spacy
247,1,CVE-2019-0201,1.0,0.3456146063662091,3,fasttext
248,1,CVE-2016-9177,1.0,0.5647716983697401,1,spacy
249,1,CVE-2016-9177,1.0,0.8454960043527119,1,fasttext
250,1,CVE-2018-9159,0.7384579578718358,0.6742089243274605,2,spacy
251,1,CVE-2018-9159,0.8200088212798344,0.5271715308716187,2,fasttext
252,2,CVE-2015-1427,0.6871245410595425,0.18201683608084177,3,spacy
253,2,CVE-2015-1427,0.6871245460410819,0.14805173301997476,3,fasttext
254,2,CVE-2015-5531,0.7726663619802105,0.1980802642451236,1,spacy
255,2,CVE-2015-5531,0.7726664426370389,0.13083953352830924,1,fasttext
256,2,CVE-2019-7619,1.0,0.11692375667734622,1,spacy
257,2,CVE-2019-7619,1.0,0.5874422808438708,1,fasttext
258,2,CVE-2020-7009,1.0,0.2739387680558503,3,spacy
259,2,CVE-2020-7009,1.0,0.2415193150012339,3,fasttext
260,2,CVE-2020-7019,0.967254649733342,0.4456296195734841,3,spacy
261,2,CVE-2020-7019,1.0000000000000002,0.2788370455558163,3,fasttext
262,2,CVE-2013-4152,0.6530571183192294,0.4937928827142764,1,spacy
263,2,CVE-2013-4152,0.6214915216799353,0.3048317055739298,1,fasttext
264,2,CVE-2013-6429,1.0,0.720080166491765,2,spacy
265,2,CVE-2013-6429,0.9644289621924632,0.655668057992822,2,fasttext
266,2,CVE-2013-7315,1.0,0.4696505283763031,1,spacy
267,2,CVE-2013-7315,1.0,0.4048166197066599,1,fasttext
268,2,CVE-2014-0054,1.0,0.6385059367355135,2,spacy
269,2,CVE-2014-0054,1.0,0.5312125060352956,2,fasttext
270,2,CVE-2014-1904,0.9426882980512273,0.5546513605199028,2,spacy
271,2,CVE-2014-1904,0.9414774913090437,0.47603856709219095,2,fasttext
272,2,CVE-2014-3578,0.35718759140092954,0.28898526466607394,2,spacy
273,2,CVE-2014-3578,0.3571876529751805,0.3860017134226221,2,fasttext
274,2,CVE-2014-3625,0.9449012244327291,0.6554010460659846,3,spacy
275,2,CVE-2014-3625,0.9433105973052801,0.6151778541216191,3,fasttext
276,2,CVE-2015-0201,0.8591152904857832,0.28017974801066414,2,spacy
277,2,CVE-2015-0201,0.8591152868546214,0.23274504967814896,2,fasttext
278,2,CVE-2015-3192,1.0,0.13000628006152326,1,spacy
279,2,CVE-2015-3192,1.0,0.4495510555764354,1,fasttext
280,2,CVE-2016-5007,1.0,0.2682307507106773,1,spacy
281,2,CVE-2016-5007,1.0,0.2712754458246937,1,fasttext
282,2,CVE-2016-9878,0.9299344755016589,0.38090118487247643,3,spacy
283,2,CVE-2016-9878,0.9299344611416939,0.5753893134130735,3,fasttext
284,2,CVE-2018-11039,1.0,0.5329433584238213,2,spacy
285,2,CVE-2018-11039,1.0,0.5451934643600758,2,fasttext
286,2,CVE-2018-11040,0.9060303278205395,0.3639584224330236,2,spacy
287,2,CVE-2018-11040,0.9060303170829859,0.3337155448908871,2,fasttext
288,2,CVE-2018-1257,1.0,0.16402249749354783,2,spacy
289,2,CVE-2018-1257,1.0,0.23141357300308485,2,fasttext
290,2,CVE-2018-1270,0.31790809147068194,0.2200359378123807,3,spacy
291,2,CVE-2018-1270,0.5039844290196637,0.3445303888322762,3,fasttext
292,2,CVE-2018-1271,0.897809887706478,0.513090556856397,7,spacy
293,2,CVE-2018-1271,0.8978098795908399,0.503116449891833,7,fasttext
294,2,CVE-2018-1272,1.0,0.5455294121121936,2,spacy
295,2,CVE-2018-1272,1.0,0.4044509206184481,2,fasttext
296,2,CVE-2018-1275,0.2284186601723809,0.23135001184114098,2,spacy
297,2,CVE-2018-1275,0.43890792632798104,0.1307933723000207,2,fasttext
298,2,CVE-2018-15756,1.0,0.3772476697563345,3,spacy
299,2,CVE-2018-15756,1.0,0.3434559393496793,3,fasttext
300,2,CVE-2020-5397,1.0,0.5456173137556037,1,spacy
301,2,CVE-2020-5397,1.0,0.21996439707533189,1,fasttext
302,2,CVE-2020-5398,1.0,0.3992352495817727,1,spacy
303,2,CVE-2020-5398,1.0,0.529976282116823,1,fasttext
304,2,CVE-2018-10237,1.0,0.26830563474496194,1,spacy
305,2,CVE-2018-10237,1.0,0.4721786425304085,1,fasttext
306,2,CVE-2016-2402,1.0,0.2365073790330033,3,spacy
307,2,CVE-2016-2402,1.0,0.2895828685673306,3,fasttext
308,2,CVE-2018-1000844,0.3689281080403053,0.1945032390090622,1,spacy
309,2,CVE-2018-1000844,0.7018767356927351,0.059049100166387314,1,fasttext
310,2,CVE-2018-1000850,1.0,0.8463859609784907,1,spacy
311,2,CVE-2018-1000850,1.0,0.7037569298203197,1,fasttext
312,2,CVE-2017-12612,0.7648499001001436,0.19374306164648014,6,spacy
313,2,CVE-2017-12612,0.8083203867135246,0.2535771197112455,6,fasttext
